doc_id,num_code,agency_id,effect,type,is_outstanding,date_issued,date_effective,date_published,sign_person_id,status_id,num_gazette,created_at,updated_at
339,47/2022/QĐ-UBND,Tỉnh Ninh Bình,Còn hiệu lực,Quyết định,0,28/09/2022,10/10/2022,28/09/2022,Phạm Quang Ngọc,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
340,8986/QĐ-UBND,Tỉnh Long An,Còn hiệu lực,Quyết định,0,28/09/2022,28/09/2022,28/09/2022,Nguyễn Văn Út,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
341,1776/QĐ-SXD-KTXD,Sở Xây dựng Thành phố Hồ Chí Minh,Còn hiệu lực,Quyết định,0,28/09/2022,28/09/2022,28/09/2022,Lê Trần Kiên,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
342,26/2022/QĐ-UBND,Tỉnh Trà Vinh,Còn hiệu lực,Quyết định,0,28/09/2022,07/10/2022,28/09/2022,Lê Văn Hẳn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
343,1251/QĐ-BGTVT,Bộ Giao thông vận tải,Còn hiệu lực,Quyết định,0,28/09/2022,01/10/2022,28/09/2022,Nguyễn Văn Thể,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
344,1254/QĐ-BGTVT,Bộ Giao thông vận tải,Còn hiệu lực,Quyết định,0,28/09/2022,28/09/2022,28/09/2022,Nguyễn Xuân Sang,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
345,353/BC-CP,Chính phủ,Không xác định,Báo cáo,0,28/09/2022,28/09/2022,28/09/2022,Đào Hồng Lan,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
346,4059/TB-TCHQ,Tổng cục Hải quan,Không xác định,Thông báo,0,28/09/2022,28/09/2022,28/09/2022,Lưu Mạnh Tưởng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
347,4056/TB-TCHQ,Tổng cục Hải quan,Không xác định,Thông báo,0,28/09/2022,28/09/2022,28/09/2022,Lưu Mạnh Tưởng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
348,4040/TB-TCHQ,Tổng cục Hải quan,Không xác định,Thông báo,0,28/09/2022,28/09/2022,28/09/2022,Lưu Mạnh Tưởng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
349,464/TB-TCT,Tổng cục Thuế,Không xác định,Thông báo,0,28/09/2022,28/09/2022,28/09/2022,Phạm Quang Toàn,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
350,1784/QĐ-UBND,Tỉnh Bình Phước,Còn hiệu lực,Quyết định,0,28/09/2022,28/09/2022,28/09/2022,Trần Tuyết Minh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
351,3144/QĐ-UBND,Tỉnh Bình Định,Còn hiệu lực,Quyết định,0,28/09/2022,28/09/2022,28/09/2022,Lâm Hải Giang,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
352,13/2022/TT-BNNPTNT,Bộ Nông nghiệp và Phát triển nông thôn,Còn hiệu lực,Thông tư,0,28/09/2022,12/11/2022,28/09/2022,Phùng Đức Tiến,Còn hiệu lực,10/10/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
353,1541/QĐ-TCT,Tổng cục Thuế,Còn hiệu lực,Quyết định,0,28/09/2022,28/09/2022,28/09/2022,Cao Anh Tuấn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
354,2777/QĐ-BGDĐT,Bộ Giáo dục và Đào tạo,Còn hiệu lực,Quyết định,0,28/09/2022,28/09/2022,28/09/2022,Phạm Ngọc Thưởng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
355,2216/QĐ-UBND,Tỉnh Hưng Yên,Hết hiệu lực: 06/04/2023,Quyết định,0,28/09/2022,28/09/2022,28/09/2022,Nguyễn Duy Hưng,Hết hiệu lực: 06/04/2023,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
356,3579/KH-SGDĐT,Sở Giáo dục và Đào tạo Thành phố Hồ Chí Minh,Không còn phù hợp,Kế hoạch,0,28/09/2022,28/09/2022,28/09/2022,Nguyễn Văn Hiếu,Không còn phù hợp,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
357,1996/QĐ-UBND,Tỉnh Hà Tĩnh,Hết hiệu lực: 20/09/2023,Quyết định,0,28/09/2022,28/09/2022,28/09/2022,Đặng Ngọc Sơn,Hết hiệu lực: 20/09/2023,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
358,20/2022/QĐ-UBND,Tỉnh Yên Bái,Còn hiệu lực,Quyết định,0,28/09/2022,08/10/2022,28/09/2022,Trần Huy Tuấn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
359,2694/QĐ-UBND,Tỉnh Khánh Hòa,Hết hiệu lực: 07/05/2024,Quyết định,0,28/09/2022,28/09/2022,28/09/2022,Nguyễn Tấn Tuân,Hết hiệu lực: 07/05/2024,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
360,1248/QĐ-BGTVT,Bộ Giao thông vận tải,Còn hiệu lực,Quyết định,0,28/09/2022,01/10/2022,28/09/2022,Nguyễn Văn Thể,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
361,1255/QĐ-BGTVT,Bộ Giao thông vận tải,Còn hiệu lực,Quyết định,0,28/09/2022,01/10/2022,28/09/2022,Nguyễn Văn Thể,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
362,1247/QĐ-BGTVT,Bộ Giao thông vận tải,Còn hiệu lực,Quyết định,0,28/09/2022,01/10/2022,28/09/2022,Nguyễn Văn Thể,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
363,1246/QĐ-BGTVT,Bộ Giao thông vận tải,Còn hiệu lực,Quyết định,0,28/09/2022,01/10/2022,28/09/2022,Nguyễn Văn Thể,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
364,1957/QĐ-BCT,Bộ Công thương,Hết hiệu lực: 03/06/2024,Quyết định,0,28/09/2022,28/09/2022,28/09/2022,Nguyễn Sinh Nhật Tân,Hết hiệu lực: 03/06/2024,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
365,1916/QĐ-UBND,Tỉnh Trà Vinh,Còn hiệu lực,Quyết định,0,28/09/2022,28/09/2022,28/09/2022,Lê Văn Hẳn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
366,609/NQ-UBTVQH15,Uỷ ban Thường vụ Quốc hội,Còn hiệu lực,Nghị quyết,0,28/09/2022,28/09/2022,28/09/2022,Vương Đình Huệ,Còn hiệu lực,10/10/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
367,610/NQ-UBTVQH15,Uỷ ban Thường vụ Quốc hội,Còn hiệu lực,Nghị quyết,0,28/09/2022,28/09/2022,28/09/2022,Vương Đình Huệ,Còn hiệu lực,10/10/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
368,33/2022/QĐ-UBND,Tỉnh Tiền Giang,Hết hiệu lực: 01/08/2024,Quyết định,0,28/09/2022,14/10/2022,28/09/2022,Nguyễn Thành Diệu,Hết hiệu lực: 01/08/2024,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
369,33/2022/QĐ-UBND,Tỉnh Bắc Kạn,Còn hiệu lực,Quyết định,0,29/09/2022,09/10/2022,29/09/2022,Nguyễn Đăng Bình,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
370,35/2022/QĐ-UBND,Tỉnh Bắc Giang,Còn hiệu lực,Quyết định,0,29/09/2022,15/10/2022,29/09/2022,Phan Thế Tuấn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
371,2400/QĐ-BVHTTDL,Bộ Văn hoá, Thể thao và du lịch,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Hoàng Đạo Cương,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
372,2209/KH-UBND,Tỉnh Gia Lai,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Kpă Thuyên,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
373,309/TB-VPCP,Văn phòng Chính phủ,Không xác định,Thông báo,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Xuân Thành,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
374,32/2022/QĐ-UBND,Thành phố Hồ Chí Minh,Còn hiệu lực,Quyết định,0,29/09/2022,10/10/2022,29/09/2022,Phan Văn Mãi,Còn hiệu lực,01/11/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
375,1971/QĐ-BCT,Bộ Công thương,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Đỗ Thắng Hải,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
376,3277/QĐ-UBND,Tỉnh Thanh Hóa,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Văn Thi,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
377,4809/KH-UBND,Tỉnh Bắc Giang,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Lê Ô Pích,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
378,871/CĐ-TTg,Thủ tướng Chính phủ,Còn hiệu lực,Công điện,0,29/09/2022,29/09/2022,29/09/2022,Phạm Bình Minh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
379,202/KH-UBND,Thành phố Cần Thơ,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Trần Việt Trường,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
380,1628/QĐ-UBND,Tỉnh Bạc Liêu,Hết hiệu lực: 10/02/2023,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Phạm Văn Thiều,Hết hiệu lực: 10/02/2023,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
381,2006/QĐ-UBND,Tỉnh Tây Ninh,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Võ Đức Trong,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
382,26/2022/QĐ-UBND,Tỉnh Cà Mau,Còn hiệu lực,Quyết định,0,29/09/2022,10/10/2022,29/09/2022,Lâm Văn Bi,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
383,3169/QĐ-UBND,Tỉnh Bình Định,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Lâm Hải Giang,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
384,1627/QĐ-UBND,Tỉnh Bạc Liêu,Hết hiệu lực: 10/02/2023,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Phạm Văn Thiều,Hết hiệu lực: 10/02/2023,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
385,1629/QĐ-UBND,Tỉnh Bạc Liêu,Hết hiệu lực: 10/02/2023,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Phạm Văn Thiều,Hết hiệu lực: 10/02/2023,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
386,1790/KH-UBND,Tỉnh Quảng Bình,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Hồ An Phong,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
387,3276/QĐ-UBND,Tỉnh Thanh Hóa,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Văn Thi,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
388,3282/QĐ-UBND,Tỉnh Thanh Hóa,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Văn Thi,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
389,48/2022/QĐ-UBND,Tỉnh Thanh Hóa,Còn hiệu lực,Quyết định,0,29/09/2022,10/10/2022,29/09/2022,Nguyễn Văn Thi,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
390,561/KH-UBND,Tỉnh Đắk Nông,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Hồ Văn Mười,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
391,2527/QĐ-UBND,Tỉnh Quảng Trị,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Võ Văn Hưng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
392,2537/QĐ-UBND,Tỉnh Quảng Trị,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Võ Văn Hưng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
393,2206/QĐ-UBND,Tỉnh Đắk Lắk,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Tuấn Hà,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
394,3692/QĐ-BNN-TC,Bộ Nông nghiệp và Phát triển nông thôn,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Lê Quốc Doanh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
395,3270/QĐ-UBND,Tỉnh Thanh Hóa,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Đầu Thanh Tùng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
396,3278/QĐ-UBND,Tỉnh Thanh Hóa,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Văn Thi,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
397,27/2022/QĐ-UBND,Tỉnh Bạc Liêu,Còn hiệu lực,Quyết định,0,29/09/2022,08/10/2022,29/09/2022,Phạm Văn Thiều,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
398,2400/QĐ-UBND,Tỉnh Bình Dương,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Mai Hùng Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
399,2867/QĐ-UBND,Quận Gò Vấp,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Đỗ Anh Khang,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
400,2868/QĐ-UBND,Quận Gò Vấp,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Đỗ Anh Khang,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
401,2885/QĐ-UBND,Quận Gò Vấp,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Đỗ Anh Khang,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
402,55/VBHN-BGTVT,Bộ Giao thông vận tải,Còn hiệu lực,Văn bản hợp nhất,0,29/09/2022,29/09/2022,29/09/2022,Lê Đình Thọ,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
403,26/2022/QĐ-UBND,Tỉnh Sơn La,Còn hiệu lực,Quyết định,0,29/09/2022,10/10/2022,29/09/2022,Hoàng Quốc Khánh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
404,1146/QĐ-TTg,Thủ tướng Chính phủ,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Phạm Bình Minh,Còn hiệu lực,10/10/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
405,665/KH-UBND,Tỉnh Nghệ An,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Hoàng Nghĩa Hiếu,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
406,1925/QĐ-UBND,Tỉnh Trà Vinh,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Trung Hoàng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
407,170/QĐ-SQHKT,Sở Quy hoạch - Kiến trúc Thành phố Hồ Chí Minh,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Thanh Nhã,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
408,2395/QĐ-SGDĐT,Sở Giáo dục và Đào tạo Thành phố Hồ Chí Minh,Hết hiệu lực: 12/04/2024,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Văn Hiếu,Hết hiệu lực: 12/04/2024,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
409,32/2022/QĐ-UBND,Tỉnh Tuyên Quang,Còn hiệu lực,Quyết định,0,29/09/2022,10/10/2022,29/09/2022,Nguyễn Văn Sơn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
410,40/2022/QĐ-UBND,Tỉnh Hưng Yên,Còn hiệu lực,Quyết định,0,29/09/2022,15/10/2022,29/09/2022,Trần Quốc Văn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
411,3550/QĐ-UBND,Thành phố Hà Nội,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Chử Xuân Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
412,33/2022/QĐ-UBND,Tỉnh Tuyên Quang,Còn hiệu lực,Quyết định,0,29/09/2022,09/10/2022,29/09/2022,Nguyễn Thế Giang,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
413,34/2022/QĐ-UBND,Tỉnh Tuyên Quang,Còn hiệu lực,Quyết định,0,29/09/2022,09/10/2022,29/09/2022,Nguyễn Thế Giang,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
414,3260/KH-UBND,Tỉnh Bình Thuận,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Văn Phong,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
415,2224/QĐ-UBND,Tỉnh Hưng Yên,Hết hiệu lực: 04/04/2023,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Duy Hưng,Hết hiệu lực: 04/04/2023,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
416,235/UBND-KH,Tỉnh Quảng Ninh,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Bùi Văn Khắng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
417,236/KH-UBND,Tỉnh Quảng Ninh,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Bùi Văn Khắng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
418,583/QĐ-QLD,Cục Quản lý dược,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Vũ Tuấn Cường,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
419,39/2022/QĐ-UBND,Tỉnh Hưng Yên,Còn hiệu lực,Quyết định,0,29/09/2022,10/10/2022,29/09/2022,Trần Quốc Văn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
420,2391/QĐ-UBND,Tỉnh An Giang,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Thanh Bình,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
421,2393/QĐ-UBND,Tỉnh An Giang,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Thanh Bình,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
422,38/2022/QĐ-UBND,Tỉnh Hưng Yên,Còn hiệu lực,Quyết định,0,29/09/2022,10/10/2022,29/09/2022,Trần Quốc Văn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
423,3250/KH-UBND,Tỉnh Kon Tum,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Y Ngọc,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
424,353/KH-UBND,Tỉnh Thừa Thiên Huế,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Văn Phương,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
425,2392/QĐ-UBND,Tỉnh An Giang,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Nguyễn Thanh Bình,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
426,1294/QĐ-UBND,Tỉnh Lai Châu,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Giàng A Tính,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
427,1565/QĐ-UBND,Tỉnh Lạng Sơn,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Lương Trọng Quỳnh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
428,444/KH-UBND,Tỉnh Bắc Ninh,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Vương Quốc Tuấn,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
429,328/KH-UBND,Tỉnh Lào Cai,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Giàng Thị Dung,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
430,329/KH-UBND,Tỉnh Lào Cai,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Giàng Thị Dung,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
431,330/KH-UBND,Tỉnh Lào Cai,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Giàng Thị Dung,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
432,24/CT-UBND,Tỉnh Nghệ An,Còn hiệu lực,Chỉ thị,0,29/09/2022,29/09/2022,29/09/2022,Hoàng Nghĩa Hiếu,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
433,133/KH-UBND,Tỉnh Bình Định,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Lâm Hải Giang,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
434,3176/QĐ-UBND,Tỉnh Bình Định,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Lâm Hải Giang,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
435,3185/QĐ-UBND,Tỉnh Bình Định,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Lâm Hải Giang,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
436,382/QĐ-UBND,Tỉnh Nghệ An,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Hoàng Nghĩa Hiếu,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
437,663/KH-UBND,Tỉnh Nghệ An,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Bùi Đình Long,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
438,130/KH-UBND,Tỉnh Nam Định,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Hà Lan Anh,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
439,384/QĐ-UBND,Tỉnh Nghệ An,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Hoàng Nghĩa Hiếu,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
440,161/KH-UBND,Tỉnh Ninh Bình,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Trần Song Tùng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
441,162/KH-UBND,Tỉnh Ninh Bình,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Trần Song Tùng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
442,59/2022/TT-BTC,Bộ Tài chính,Hết hiệu lực: 01/01/2023,Thông tư,0,29/09/2022,01/10/2022,29/09/2022,Võ Thành Hưng,Hết hiệu lực: 01/01/2023,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
443,5077/KH-UBND,Tỉnh Bình Dương,Không xác định,Kế hoạch,0,29/09/2022,29/09/2022,29/09/2022,Võ Văn Minh,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
444,1283/QĐ-UBND,Tỉnh Cao Bằng,Còn hiệu lực,Quyết định,0,29/09/2022,29/09/2022,29/09/2022,Hoàng Xuân Ánh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
